place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
5,9,PRECIOUSSHIP(C050),M Chadwick,P F Yiu,113,1008,3,1-3/4,"6                                                            

6                                                            

5                                                            

5",1:33.23,14,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
6,7,DANCES WITH DRAGON(B129),M L Yeung,C Fownes,113,1083,7,2-1/4,"8                                                            

8                                                            

8                                                            

6",1:33.31,22,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
7,10,TIME TO CELEBRATE(A367),V Borges,J Size,113,1108,4,2-1/2,"2                                                            

2                                                            

2                                                            

7",1:33.34,25,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
8,8,BEAUTY LEGACY(D023),J Moreira,J Size,115,1180,2,5,"5                                                            

5                                                            

6                                                            

8",1:33.73,3,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
9,3,RATTAN(A061),N Callan,R Gibson,125,1149,10,6-1/2,"9                                                            

10                                                            

10                                                            

9",1:34.00,18,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
10,5,ELUSIVE STATE(A036),K C Leung,A T Millard,116,1137,11,7-1/4,"7                                                            

7                                                            

9                                                            

10",1:34.12,44,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
11,4,HARMONY VICTORY(B405),B Shinn,C S Shum,120,1070,8,8-1/4,"11                                                            

11                                                            

11                                                            

11",1:34.26,8.5,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
1,13,MARVEL DRAGON(D111),K Teetan,T P Yung,117,1221,7,-,"2                                                            

2                                                            

2                                                            

1",1:21.44,13,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
2,10,CRAIG'S STAR(C041),V Borges,C S Shum,122,1240,2,N,"3                                                            

4                                                            

3                                                            

2",1:21.48,13,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
3,5,FANTASTIC SHOW(A207),J Moreira,Y S Tsui,129,1079,1,N,"7                                                            

7                                                            

6                                                            

3",1:21.48,2.7,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
4,1,CIRCUIT GLORY(A402),C Y Ho,A S Cruz,133,1036,11,1-1/4,"8                                                            

9                                                            

9                                                            

4",1:21.65,41,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
5,8,PRIVATE ROCKET(C367),C L Chau,D J Whyte,114,1083,3,2-1/4,"1                                                            

1                                                            

1                                                            

5",1:21.78,5,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
6,2,STAR OF YUEN LONG(C303),B Shinn,K L Man,133,1094,5,2-1/4,"4                                                            

5                                                            

5                                                            

6",1:21.80,17,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
7,12,MONEY BACK(C392),M Chadwick,P O'Sullivan,118,1084,4,3-1/4,"6                                                            

8                                                            

8                                                            

7",1:21.95,37,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
8,6,TOYCOON(D203),A Hamelin,P F Yiu,128,1039,10,3-1/2,"12                                                            

12                                                            

11                                                            

8",1:21.99,21,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
9,3,PICKEN(B311),K C Leung,J Size,132,1195,14,3-1/2,"14                                                            

14                                                            

14                                                            

9",1:21.99,43,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
10,9,AWE(D168),M L Yeung,J Moore,123,1044,8,3-1/2,"5                                                            

3                                                            

4                                                            

10",1:22.00,44,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
11,11,JOYFUL HEART(C227),C Schofield,F C Lor,121,1146,13,3-1/2,"10                                                            

6                                                            

7                                                            

11",1:22.01,10,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
12,4,WAR ROOM(B414),Z Purton,D J Hall,132,1125,12,4,"13                                                            

13                                                            

12                                                            

12",1:22.09,5.5,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
13,14,ZHAN JIANG ROCKS(B406),M F Poon,W Y So,113,1049,9,6-1/2,"11                                                            

11                                                            

13                                                            

13",1:22.49,145,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
14,7,HAPPY FORTUNE(D341),T H So,L Ho,122,1060,6,8-1/2,"9                                                            

10                                                            

10                                                            

14",1:22.81,348,10(708),Class 3 - 1400M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
1,5,MR CROISSANT(C234),C Schofield,W Y So,122,1106,1,-,"7                                                            

6                                                            

1",1:08.23,10,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
2,12,ALL IN MIND(D200),V Borges,A S Cruz,118,1190,2,1/2,"3                                                            

3                                                            

2",1:08.32,9.8,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
3,7,LUCKY EXPRESS(D026),J Moreira,J Size,119,1157,4,3/4,"8                                                            

5                                                            

3",1:08.38,2.1,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
4,6,ARMANDO(D351),K Teetan,A T Millard,119,1161,6,1-1/4,"10                                                            

7                                                            

4",1:08.42,18,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
5,9,SEVEN HEAVENS(B089),M L Yeung,C Fownes,119,1066,7,2-1/2,"9                                                            

9                                                            

5",1:08.65,58,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
6,3,LUCKY MORE(D035),Z Purton,C S Shum,123,1113,5,2-1/2,"5                                                            

4                                                            

6",1:08.65,3.7,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
7,8,PRECIOUS EXPRESS(C126),H W Lai,P F Yiu,119,1102,14,4,"14                                                            

13                                                            

7",1:08.90,505,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
8,1,STRONGER(D142),C L Chau,J Moore,122,1097,11,4-1/4,"2                                                            

2                                                            

8",1:08.93,10,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
9,2,CALIFORNIA WHIP(A114),A Hamelin,A S Cruz,127,1126,8,5-1/4,"13                                                            

12                                                            

9",1:09.07,22,11(709),Class 2 - 1200M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/05/31
